Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,profit_margin
MO-2011-6300,OFF-AVE-10000585,18.48,2,0.0,5.7,0.8,30.844155844155846
EG-2013-6960,OFF-WIL-10001069,7.98,2,0.0,0.84,0.8,10.526315789473683
AG-2014-5620,OFF-AVE-10004556,19.08,4,0.0,8.16,0.8,42.767295597484285
TU-2014-6730,OFF-AVE-10004708,5.304,1,0.6,-1.866,0.8,-35.18099547511312
TU-2014-3350,OFF-TEN-10003211,6.228,1,0.6,-2.202,0.8,-35.35645472061657
CA-2012-490,OFF-KLE-10000296,23.76,1,0.0,5.94,0.8,25.0
AG-2012-3190,OFF-STO-10001839,16.53,1,0.0,7.26,0.8,43.92014519056261
NI-2012-2050,OFF-BOS-10000363,17.532,2,0.7,-33.348,0.8,-190.21218343600273
TU-2014-8160,OFF-ROG-10003300,9.216,1,0.6,-11.064,0.8,-120.05208333333334
TU-2014-9840,OFF-SME-10001853,6.996,1,0.6,-8.424,0.8,-120.4116638078902
ZI-2014-9650,OFF-AVE-10000418,4.104,1,0.7,-4.806,0.8,-117.10526315789474
MD-2012-5140,OFF-ROG-10000332,24.0,1,0.0,2.88,0.8,12.0
AO-2011-1710,OFF-WIL-10001889,9.06,2,0.0,4.5,0.8,49.668874172185426
TU-2012-780,OFF-SME-10003134,4.32,1,0.6,-3.69,0.8,-85.41666666666666
MX-2013-131247,OFF-LA-10004318,14.28,2,0.0,0.0,0.8,0.0
US-2013-119928,OFF-BI-10000517,22.2,2,0.0,11.08,0.79,49.90990990990991
US-2014-135314,OFF-LA-10001063,11.844,3,0.4,-1.416,0.79,-11.955420466058763
US-2014-124716,OFF-BI-10000335,12.12,1,0.4,-3.44,0.79,-28.38283828382838
MX-2014-147214,FUR-FU-10000350,7.56,1,0.4,0.36,0.79,4.761904761904762
MX-2014-101273,OFF-ST-10001374,40.5,1,0.0,6.48,0.79,16.0
MX-2013-115175,OFF-LA-10004576,5.82,1,0.0,0.68,0.79,11.683848797250858
MX-2013-100748,OFF-BI-10004275,13.62,3,0.0,6.48,0.79,47.57709251101322
ES-2011-2543443,OFF-ST-10002151,9.234,1,0.1,1.614,0.79,17.478882391163094
ES-2013-3046064,OFF-AR-10000594,19.77,1,0.0,8.28,0.79,41.88163884673748
ES-2012-5158081,OFF-EN-10003630,15.606,1,0.1,2.946,0.79,18.877354863514036
IN-2013-45307,OFF-BI-10000168,10.26,2,0.1,1.68,0.79,16.374269005847953
IN-2014-15473,OFF-BI-10004436,14.04,2,0.0,0.24,0.79,1.7094017094017095
IN-2014-66769,OFF-BI-10000721,11.6283,1,0.17,-1.8417,0.79,-15.838084672738063
IN-2014-46777,OFF-LA-10000624,9.03,1,0.0,3.33,0.79,36.87707641196013
IN-2012-36123,OFF-BI-10003012,9.06,2,0.0,3.84,0.79,42.3841059602649
IN-2012-79985,OFF-BI-10003468,12.69,1,0.0,4.92,0.79,38.77068557919622
ID-2011-30922,OFF-EN-10002581,23.529,2,0.45,-7.731,0.79,-32.857325003187555
IN-2013-42192,OFF-BI-10003917,8.82,2,0.0,2.64,0.79,29.931972789115648
ID-2014-26008,OFF-EN-10003715,14.0397,1,0.47,-9.3003,0.79,-66.24286843735977
ID-2014-40582,OFF-BI-10002684,13.545,7,0.5,-0.735,0.79,-5.426356589147287
CA-2012-169397,OFF-BI-10002852,19.776,4,0.7,-13.8432,0.79,-70.0
CA-2011-148488,OFF-PA-10004470,11.36,2,0.0,5.2256,0.79,46.0
CA-2013-124485,OFF-PA-10004888,6.48,1,0.0,3.1104,0.79,47.99999999999999
US-2012-161466,OFF-AR-10000634,6.848,2,0.2,0.5992,0.79,8.75
US-2012-105676,FUR-FU-10004270,6.688,4,0.6,-4.0128,0.79,-60.00000000000001
CA-2012-156335,OFF-BI-10003314,14.46,3,0.0,7.0854,0.79,49.0
CA-2012-120103,FUR-FU-10002885,7.712,2,0.2,1.7352,0.79,22.5
CA-2012-144288,OFF-PA-10002787,10.368,2,0.2,3.6288,0.79,35.0
CA-2014-131492,FUR-TA-10003837,24.368,2,0.2,-3.3506,0.79,-13.750000000000002
CA-2014-164168,OFF-EN-10001219,12.224,2,0.2,4.4312,0.79,36.24999999999999
CA-2011-146528,OFF-PA-10002195,6.48,1,0.0,3.1752,0.79,48.99999999999999
CA-2014-100223,OFF-PA-10000232,15.552,3,0.2,5.6376,0.79,36.25
US-2013-131611,OFF-BI-10001989,12.588,3,0.8,-20.1408,0.79,-160.0
US-2013-148901,OFF-BI-10002309,13.392,8,0.7,-9.8208,0.79,-73.33333333333334
CA-2011-100762,OFF-PA-10004082,15.96,2,0.0,7.98,0.79,50.0
CA-2012-156510,OFF-AR-10004930,6.7,1,0.0,2.211,0.79,32.99999999999999
CA-2013-119018,OFF-BI-10003314,7.712,2,0.2,2.7956,0.79,36.25
CA-2011-142510,OFF-BI-10002824,17.904,6,0.8,-31.332,0.79,-175.0
CA-2014-117443,OFF-PA-10004475,175.872,4,0.2,63.7536,0.79,36.25
US-2014-165358,OFF-SU-10004768,9.184,2,0.2,1.148,0.79,12.5
CA-2013-164399,TEC-PH-10004908,203.976,3,0.2,25.497,0.79,12.5
CA-2013-105732,TEC-PH-10004897,29.97,3,0.0,0.2997,0.79,1.0000000000000002
CA-2013-104311,OFF-ST-10000321,18.936,3,0.2,-3.7872,0.79,-20.0
CA-2011-109918,OFF-PA-10000174,20.56,2,0.0,9.6632,0.79,47.0
CA-2012-162964,OFF-PA-10003349,15.552,3,0.2,5.6376,0.79,36.25
CA-2014-107265,OFF-PA-10000474,106.32,3,0.0,49.9704,0.79,47.0
CA-2014-121160,OFF-BI-10004040,4.144,4,0.8,-6.4232,0.79,-154.99999999999997
CA-2012-168277,OFF-LA-10004484,12.39,3,0.0,5.6994,0.79,46.0
CA-2011-130428,OFF-AR-10004027,4.032,2,0.2,1.0584,0.79,26.25
UP-2012-6480,OFF-WIL-10002787,13.38,1,0.0,5.07,0.79,37.89237668161435
MO-2014-7360,OFF-AVE-10003504,23.46,2,0.0,10.74,0.79,45.78005115089514
SO-2012-220,OFF-IBI-10000779,10.41,1,0.0,3.51,0.79,33.71757925072046
UP-2014-2460,OFF-TEN-10003948,16.5,1,0.0,4.11,0.79,24.90909090909091
SF-2011-6020,OFF-ACC-10004322,14.61,1,0.0,4.8,0.79,32.85420944558521
GV-2014-7620,OFF-HAR-10001262,10.74,1,0.0,4.29,0.79,39.94413407821229
IV-2011-2330,OFF-AVE-10000110,7.14,1,0.0,1.77,0.79,24.789915966386555
CG-2012-3820,OFF-STO-10000683,21.18,2,0.0,5.88,0.79,27.762039660056658
NI-2013-3460,OFF-ELD-10002578,6.174,2,0.7,-8.466,0.79,-137.12342079689017
IZ-2013-3270,OFF-AVE-10002024,6.69,1,0.0,1.71,0.79,25.560538116591925
TZ-2013-6160,OFF-GLO-10001348,29.79,1,0.0,0.27,0.79,0.906344410876133
TU-2012-6920,OFF-STO-10000753,10.056,2,0.6,-7.344,0.79,-73.0310262529833
IZ-2012-4970,OFF-ACC-10004008,14.82,1,0.0,6.66,0.79,44.93927125506073
NI-2012-1410,OFF-STA-10000054,6.786,2,0.7,-13.854,0.79,-204.15561450044208
TU-2013-3320,OFF-BOS-10003113,6.96,1,0.6,-8.88,0.79,-127.58620689655173
RS-2013-7500,OFF-AVE-10004404,11.67,1,0.0,3.6,0.79,30.848329048843187
NI-2011-190,OFF-HOO-10002386,25.317,1,0.7,-28.713,0.79,-113.41391160090058
US-2011-102323,OFF-FA-10004186,10.872,2,0.4,0.512,0.79,4.7093451066961
US-2013-162600,OFF-PA-10002488,17.424,2,0.4,-6.416,0.79,-36.82277318640955
MX-2013-152331,OFF-LA-10004747,16.84,2,0.0,8.08,0.79,47.980997624703086
MX-2013-137330,OFF-AR-10000347,7.4,1,0.0,2.72,0.79,36.75675675675676
MX-2012-168431,OFF-BI-10001362,16.48,2,0.0,3.44,0.79,20.87378640776699
MX-2014-118206,OFF-BI-10003856,29.7,5,0.0,0.5,0.78,1.6835016835016834
US-2013-137386,OFF-FA-10004792,8.688,2,0.4,-4.352,0.78,-50.09208103130756
MX-2013-165582,OFF-LA-10004495,12.18,3,0.0,4.38,0.78,35.960591133004925
MX-2012-117919,OFF-SU-10001851,28.56,3,0.0,8.82,0.78,30.88235294117647
IT-2014-5044898,OFF-EN-10001991,9.0,2,0.5,-9.0,0.78,-100.0
ES-2012-4306010,OFF-BI-10003763,20.82,2,0.0,7.02,0.78,33.71757925072046
IT-2013-2925328,OFF-AR-10000724,15.48,2,0.5,-10.26,0.78,-66.27906976744185
IT-2013-2424899,OFF-ST-10000300,8.025,1,0.5,-6.435,0.78,-80.18691588785046
IT-2013-1673718,OFF-BI-10000312,12.0,2,0.5,-11.04,0.78,-92.0
ES-2013-2840343,OFF-LA-10004148,8.343,1,0.1,3.333,0.78,39.94965839626034
IT-2014-1912413,OFF-BI-10003320,11.4,4,0.5,-1.92,0.78,-16.842105263157894
IN-2014-19771,FUR-FU-10001447,85.212,3,0.1,-1.908,0.78,-2.2391212505280946
ID-2014-57781,TEC-AC-10001090,22.1487,1,0.47,-1.2813,0.78,-5.784989638218044
ID-2011-59237,OFF-BI-10002885,4.77,2,0.5,-0.33,0.78,-6.918238993710693
IN-2011-44670,OFF-SU-10002911,11.7342,1,0.47,-4.2258,0.78,-36.012680881525796
ID-2012-33505,OFF-FA-10001072,29.7648,3,0.47,-11.8152,0.78,-39.69521044992743
ID-2013-43354,OFF-BI-10003713,12.9,4,0.5,-3.42,0.78,-26.51162790697674
CA-2011-158274,TEC-AC-10002345,29.0,2,0.0,7.25,0.78,25.0
CA-2011-133753,TEC-PH-10000376,7.992,1,0.2,0.5994,0.78,7.500000000000001
CA-2013-100468,FUR-FU-10000010,9.94,2,0.0,3.0814,0.78,31.0
CA-2014-152807,OFF-ST-10002486,11.168,2,0.2,-2.5128,0.78,-22.5
CA-2014-157987,OFF-AR-10004582,4.92,3,0.0,2.214,0.78,45.0
CA-2014-148691,OFF-BI-10001553,14.624,2,0.2,5.1184,0.78,35.0
CA-2012-103723,OFF-AR-10003251,13.9,5,0.0,5.56,0.78,40.0
US-2013-106677,TEC-PH-10003187,23.988,2,0.4,-15.992,0.78,-66.66666666666667
CA-2011-124023,FUR-FU-10004415,8.96,2,0.0,2.7776,0.78,31.0
CA-2011-129364,OFF-BI-10001132,6.456,4,0.7,-4.5192,0.78,-70.0
CA-2013-159912,OFF-FA-10000053,10.584,7,0.2,-2.3814,0.78,-22.500000000000004
CA-2012-161830,OFF-BI-10001097,14.952,3,0.2,5.4201,0.78,36.25
CA-2014-131282,OFF-AR-10003087,7.12,5,0.2,0.712,0.78,10.0
CA-2014-122028,OFF-BI-10004817,10.782,3,0.7,-7.9068,0.78,-73.33333333333333
CA-2014-104864,OFF-PA-10004609,20.736,4,0.2,7.2576,0.78,35.0
CA-2013-100510,FUR-FU-10000320,10.02,3,0.0,4.4088,0.78,44.00000000000001
TU-2014-4980,OFF-SAN-10001862,6.408,1,0.6,-8.982,0.78,-140.1685393258427
UP-2013-3310,OFF-ELD-10000024,16.98,1,0.0,2.88,0.78,16.96113074204947
NI-2011-5870,OFF-HAR-10003514,6.102,2,0.7,-5.118,0.78,-83.87413962635202
KE-2014-5160,OFF-AVE-10000432,5.79,1,0.0,1.56,0.78,26.94300518134715
TZ-2014-9930,OFF-STA-10004327,88.8,4,0.0,7.92,0.78,8.91891891891892
RS-2013-4390,TEC-CAN-10001981,145.35,1,0.0,46.5,0.78,31.991744066047474
MD-2014-5210,OFF-CAR-10000150,26.58,2,0.0,0.78,0.78,2.9345372460496617
CA-2013-4030,OFF-STA-10003956,20.1,2,0.0,9.84,0.78,48.95522388059701
TZ-2014-3450,OFF-ROG-10001340,127.44,1,0.1,9.9,0.78,7.768361581920905
TU-2012-1890,FUR-ADV-10001855,10.548,1,0.6,-8.712,0.78,-82.5938566552901
MO-2014-1900,OFF-HON-10001204,25.26,2,0.0,0.48,0.78,1.900237529691211
LH-2014-2410,OFF-SME-10003134,12.96,4,0.7,-19.08,0.78,-147.2222222222222
IV-2014-9820,OFF-AVE-10004828,10.74,1,0.0,2.13,0.78,19.83240223463687
TU-2014-2710,OFF-WIL-10003933,5.076,1,0.6,-1.794,0.78,-35.34278959810875
AG-2013-6520,OFF-ACC-10000798,13.32,2,0.0,1.14,0.78,8.558558558558557
MX-2013-130750,OFF-PA-10004241,6.792,1,0.4,-1.828,0.78,-26.914016489988224
US-2014-118024,OFF-FA-10004586,8.184,2,0.4,-2.056,0.78,-25.122189638318677
MX-2013-100230,OFF-BI-10001598,12.72,4,0.0,5.68,0.78,44.65408805031446
MX-2013-124212,OFF-BI-10002681,9.96,1,0.0,3.58,0.78,35.9437751004016
MX-2014-108469,OFF-LA-10000276,18.54,3,0.0,5.7,0.77,30.74433656957929
US-2012-103254,OFF-BI-10004980,9.12,3,0.2,-0.6,0.77,-6.578947368421052
US-2014-128244,OFF-EN-10000606,24.012,3,0.4,-3.228,0.77,-13.44327836081959
US-2011-100391,OFF-LA-10000276,18.54,5,0.4,-2.86,0.77,-15.426105717367852
MX-2014-115483,OFF-BI-10004142,16.08,3,0.0,6.72,0.77,41.791044776119406
MX-2012-149461,OFF-LA-10000334,7.46,1,0.0,0.82,0.77,10.99195710455764
MX-2013-103030,OFF-BI-10002296,17.76,2,0.0,1.56,0.77,8.783783783783782
MX-2014-120880,OFF-BI-10000925,8.82,3,0.0,2.64,0.77,29.931972789115648
MX-2013-144141,OFF-ST-10000650,48.9,3,0.0,18.06,0.77,36.93251533742331
MX-2014-113894,OFF-LA-10002650,25.84,4,0.0,9.76,0.77,37.77089783281733
MX-2013-168802,OFF-BI-10004195,30.3,3,0.0,2.1,0.77,6.9306930693069315
MX-2013-145107,OFF-AR-10004454,9.7,1,0.0,0.28,0.77,2.8865979381443303
IT-2014-3101005,OFF-PA-10003937,16.86,2,0.5,-10.8,0.77,-64.05693950177937
ES-2013-5762848,FUR-FU-10004152,113.46,2,0.0,38.52,0.77,33.95029085140138
ES-2013-3426036,OFF-FA-10004344,44.16,4,0.0,6.6,0.77,14.945652173913043
ES-2011-2075610,OFF-BI-10003724,8.76,1,0.0,4.02,0.77,45.890410958904106
IT-2014-5936992,OFF-LA-10001375,10.5,2,0.5,-3.78,0.77,-36.0
ES-2013-4649089,OFF-AR-10000066,33.3,3,0.0,7.92,0.77,23.783783783783786
ES-2014-1139892,OFF-AR-10003651,56.85,5,0.0,13.05,0.77,22.955145118733512
IT-2012-2805634,OFF-BI-10004903,16.98,4,0.5,-7.5,0.77,-44.16961130742049
ES-2014-2156896,OFF-ST-10000020,15.858,1,0.4,0.258,0.77,1.6269390843738174
ID-2012-73125,OFF-LA-10001764,10.6848,4,0.47,-8.5152,0.77,-79.69451931716084
IN-2012-41261,OFF-LA-10000540,9.3,2,0.0,2.46,0.77,26.4516129032258
ID-2012-32427,OFF-PA-10000731,9.765,1,0.5,-4.515,0.77,-46.23655913978494
ID-2013-65810,OFF-LA-10000216,18.27,3,0.0,2.7,0.77,14.77832512315271
ID-2012-46574,OFF-BI-10000106,7.968,2,0.17,1.608,0.77,20.180722891566266
IN-2014-10062,OFF-LA-10003807,15.12,2,0.1,1.98,0.77,13.095238095238097
ID-2014-32931,OFF-PA-10002073,22.0692,2,0.47,-3.3708,0.77,-15.27377521613833
CA-2013-143308,OFF-FA-10000621,10.74,3,0.0,5.2626,0.77,49.0
CA-2013-137050,OFF-BI-10002160,9.144,3,0.2,3.2004,0.77,35.0
CA-2013-157266,OFF-PA-10004675,12.7,2,0.0,5.842,0.77,46.0
CA-2011-110527,OFF-LA-10000262,20.88,8,0.0,9.6048,0.77,46.0
CA-2012-122287,OFF-BI-10003707,9.156,2,0.7,-6.104,0.77,-66.66666666666666
CA-2011-162684,OFF-FA-10000992,5.68,2,0.2,1.917,0.77,33.75
CA-2012-167745,OFF-SU-10004782,16.9,2,0.0,5.07,0.77,30.000000000000004
CA-2013-162082,OFF-PA-10001934,5.184,1,0.2,1.8792,0.77,36.25
CA-2014-117044,OFF-FA-10000936,10.528,4,0.2,3.29,0.77,31.25
US-2014-169502,OFF-SU-10004115,21.81,3,0.0,5.8887,0.77,27.0
CA-2013-166240,OFF-AP-10002082,8.712,2,0.8,-19.602,0.77,-225.0
US-2014-159562,OFF-EN-10000461,17.48,2,0.0,8.2156,0.77,47.0
CA-2014-164378,OFF-PA-10004519,8.96,2,0.0,4.3904,0.77,48.99999999999999
CA-2013-142398,OFF-BI-10004826,13.208,1,0.2,4.6228,0.77,35.0
CA-2014-115070,OFF-BI-10003712,4.419,3,0.7,-3.0933,0.77,-70.0
US-2014-165869,OFF-BI-10003460,17.52,4,0.0,8.4096,0.77,48.0
CA-2011-124394,OFF-BI-10003676,10.78,5,0.8,-17.248,0.77,-160.0
CA-2013-116526,OFF-AR-10004999,11.96,2,0.0,2.99,0.77,25.0
CA-2013-109666,OFF-BI-10000174,9.28,2,0.2,3.248,0.77,35.0
CA-2012-113040,OFF-BI-10001249,5.104,1,0.2,1.6588,0.77,32.5
CA-2014-125269,OFF-BI-10001628,10.43,5,0.8,-18.2525,0.77,-175.00000000000003
US-2013-125402,OFF-PA-10000141,10.9,5,0.0,5.123,0.77,47.0
MO-2013-8660,OFF-ACC-10001285,17.16,2,0.0,2.7,0.77,15.734265734265735
EG-2013-3930,OFF-SME-10004160,16.56,1,0.0,0.99,0.77,5.978260869565218
TU-2014-6830,OFF-ELD-10000024,6.792,1,0.6,-7.308,0.77,-107.59717314487634
UP-2011-9150,OFF-BOS-10000350,28.44,2,0.0,0.54,0.77,1.89873417721519
MO-2014-340,OFF-AVE-10000432,11.58,2,0.0,3.12,0.77,26.94300518134715
AG-2012-2430,OFF-SAN-10004618,16.89,1,0.0,6.9,0.77,40.852575488454704
EZ-2014-6060,OFF-ACM-10000476,31.83,1,0.0,8.91,0.77,27.992459943449578
NI-2014-4200,OFF-KLE-10003227,7.776,2,0.7,-9.084,0.77,-116.82098765432099
RS-2013-9710,OFF-BIC-10001632,14.55,1,0.0,3.18,0.77,21.855670103092784
CA-2014-2080,OFF-ELD-10000024,16.98,1,0.0,2.88,0.77,16.96113074204947
TU-2012-800,OFF-STO-10004971,4.536,1,0.6,-5.694,0.77,-125.52910052910053
TX-2014-2770,OFF-SAN-10003644,6.975,1,0.7,-11.865,0.77,-170.10752688172045
MR-2014-8340,OFF-BIN-10001385,13.2,1,0.0,0.24,0.77,1.8181818181818181
IZ-2012-4970,OFF-HAR-10003659,10.8,1,0.0,1.5,0.77,13.888888888888888
TU-2014-2710,OFF-ACC-10004692,12.192,1,0.6,-15.558,0.77,-127.60826771653544
SF-2014-1000,OFF-NOV-10004671,9.87,1,0.0,4.02,0.77,40.72948328267477
MX-2013-145121,OFF-SU-10000388,16.092,3,0.4,-10.248,0.77,-63.68381804623415
MX-2013-104696,OFF-FA-10003022,11.12,1,0.0,4.1,0.76,36.8705035971223
US-2014-101063,OFF-BI-10000506,6.192,2,0.7,-6.848,0.76,-110.59431524547803
MX-2013-106929,OFF-BI-10004145,12.08,4,0.0,4.88,0.76,40.397350993377486
MX-2013-159786,OFF-EN-10003559,8.04,1,0.0,3.52,0.76,43.78109452736319
MX-2013-137729,OFF-FA-10003985,16.8,5,0.4,0.8,0.76,4.761904761904762
MX-2012-147998,OFF-EN-10001616,10.76,1,0.0,2.58,0.76,23.977695167286246
ES-2014-4331796,OFF-SU-10003115,22.14,1,0.0,1.32,0.76,5.9620596205962055
IT-2013-5843979,OFF-AR-10000594,9.885,1,0.5,-1.605,0.76,-16.23672230652504
ES-2014-5022243,OFF-AR-10000124,53.55,3,0.0,4.23,0.76,7.8991596638655475
ES-2011-3661686,OFF-LA-10000134,20.7,2,0.0,7.44,0.76,35.94202898550725
ES-2014-1808409,OFF-LA-10004727,25.92,3,0.0,3.06,0.76,11.805555555555555
ES-2014-2949307,OFF-BI-10002738,8.04,1,0.0,3.36,0.76,41.791044776119406
ES-2012-5843148,OFF-SU-10003267,25.23,1,0.0,6.54,0.76,25.921521997621877
ES-2013-2963054,OFF-FA-10004824,80.7,5,0.0,13.65,0.76,16.91449814126394
ES-2013-5668540,OFF-LA-10000880,9.87,1,0.0,4.02,0.76,40.72948328267477
IT-2011-2323076,OFF-EN-10002736,13.05,2,0.5,-3.69,0.76,-28.275862068965512
ID-2014-74462,OFF-AR-10000681,27.225,1,0.45,-15.345,0.76,-56.36363636363636
IN-2011-52748,OFF-BI-10004140,11.1552,2,0.17,3.7152,0.76,33.304647160068846
IN-2013-44432,OFF-ST-10000268,32.31,3,0.0,9.0,0.76,27.855153203342613
ID-2014-22270,OFF-SU-10001770,32.472,2,0.4,1.572,0.76,4.841093865484109
IN-2012-28024,OFF-PA-10000030,21.2742,3,0.47,-1.6758,0.76,-7.877146966748455
ID-2013-30201,OFF-SU-10000178,9.7149,1,0.47,-7.1751,0.76,-73.85665318222524
IN-2013-29683,OFF-PA-10004380,18.39,1,0.0,2.19,0.76,11.908646003262643
IN-2012-63395,OFF-FA-10000294,10.2873,1,0.47,-4.0827,0.76,-39.68679828526435
IN-2013-85564,OFF-BI-10004121,13.38,2,0.0,2.52,0.76,18.83408071748879
CA-2012-105312,OFF-BI-10002049,4.401,3,0.7,-3.5208,0.76,-80.0
CA-2014-138779,TEC-PH-10003655,7.92,5,0.2,0.693,0.76,8.75
CA-2013-109176,OFF-EN-10003134,9.344,1,0.2,3.504,0.76,37.5
CA-2012-100545,OFF-BI-10003638,11.61,2,0.7,-9.288,0.76,-80.0
CA-2012-105347,OFF-AR-10003045,14.7,5,0.0,6.615,0.76,45.0
CA-2014-149146,OFF-PA-10003919,7.968,2,0.2,2.6892,0.76,33.75
CA-2011-107818,OFF-AR-10003045,5.88,2,0.0,2.646,0.76,45.0
US-2014-146878,OFF-BI-10002794,12.294,1,0.7,-8.6058,0.76,-70.0
CA-2012-120621,OFF-BI-10000948,12.843,3,0.7,-9.8463,0.76,-76.66666666666666
CA-2013-160136,OFF-PA-10002160,9.248,2,0.2,3.3524,0.76,36.25
CA-2012-128013,FUR-FU-10000320,10.02,3,0.0,4.4088,0.76,44.00000000000001
CA-2013-127243,OFF-FA-10004076,12.672,8,0.2,2.6928,0.76,21.25
CA-2013-162383,OFF-BI-10002824,8.952,2,0.7,-7.46,0.76,-83.33333333333334
CA-2013-158778,OFF-AR-10000896,7.872,3,0.2,0.5904,0.76,7.500000000000001
CA-2012-132136,OFF-BI-10002706,8.568,3,0.8,-14.5656,0.76,-170.0
US-2011-115413,OFF-AR-10003770,8.64,3,0.0,2.5056,0.76,28.999999999999996
CA-2012-133837,OFF-ST-10000344,10.744,1,0.2,0.8058,0.76,7.5
CA-2012-103870,OFF-ST-10002562,22.512,3,0.2,2.2512,0.76,10.0
CA-2014-161893,OFF-BI-10004506,4.938,2,0.7,-3.6212,0.76,-73.33333333333334
CA-2011-128062,OFF-PA-10001583,5.88,1,0.2,1.9845,0.76,33.75
CA-2013-146374,OFF-PA-10000349,4.98,1,0.0,2.3406,0.76,46.99999999999999
NI-2014-6650,TEC-STA-10001487,11.511,1,0.7,-26.109,0.76,-226.81782642689603
NI-2013-4520,OFF-ENE-10002833,14.13,1,0.7,-19.32,0.76,-136.73036093418258
TU-2011-9940,OFF-SAN-10003285,9.888,2,0.6,-7.932,0.76,-80.21844660194175
RS-2011-2200,OFF-CAM-10001341,15.75,1,0.0,7.08,0.76,44.952380952380956
RS-2014-8220,OFF-ACC-10003909,11.97,1,0.0,0.21,0.76,1.7543859649122806
HU-2014-6130,OFF-ACC-10004322,14.61,1,0.0,4.8,0.76,32.85420944558521
UZ-2012-9360,OFF-AVE-10004570,11.07,1,0.0,3.42,0.76,30.894308943089428
IR-2012-9350,OFF-SME-10004518,22.2,2,0.0,1.32,0.76,5.9459459459459465
TO-2014-2500,OFF-STA-10001747,50.1,2,0.0,3.0,0.76,5.9880239520958085
IV-2013-500,FUR-DEF-10004936,16.02,1,0.0,8.01,0.76,50.0
TU-2012-9200,OFF-ELD-10001293,3.732,1,0.6,-2.628,0.76,-70.41800643086816
NI-2011-1810,OFF-CAR-10002931,3.42,2,0.7,-3.24,0.76,-94.73684210526316
SF-2012-5260,OFF-HON-10000137,6.66,1,0.0,2.73,0.76,40.99099099099099
MX-2011-154690,OFF-BI-10000963,22.88,4,0.0,6.16,0.76,26.923076923076927
MX-2011-135342,OFF-LA-10002895,7.56,1,0.0,0.82,0.76,10.846560846560847
MX-2014-158638,OFF-LA-10002183,13.72,2,0.0,1.92,0.76,13.99416909620991
MX-2013-141222,OFF-PA-10003380,12.24,1,0.0,3.42,0.76,27.941176470588236
US-2013-131975,OFF-LA-10002868,8.208,2,0.4,-3.592,0.76,-43.76218323586745
US-2014-164098,OFF-BI-10001546,4.576,2,0.6,-3.784,0.76,-82.6923076923077
MX-2012-144449,OFF-BI-10000188,10.68,3,0.0,0.3,0.75,2.8089887640449436
MX-2012-121328,OFF-BI-10001430,13.44,5,0.4,0.84,0.75,6.25
US-2011-137540,FUR-CH-10001044,40.152,1,0.4,-24.108,0.75,-60.04184100418411
US-2014-133676,OFF-PA-10002418,20.16,2,0.4,-9.76,0.75,-48.41269841269841
MX-2013-138247,OFF-BI-10001275,13.38,3,0.0,3.42,0.75,25.560538116591925
US-2012-149020,OFF-FA-10000540,11.0,2,0.0,4.4,0.75,40.0
US-2013-121279,OFF-SU-10002227,21.36,2,0.4,-14.24,0.75,-66.66666666666667
MX-2014-133039,OFF-PA-10000273,32.28,1,0.0,16.14,0.75,50.0
ES-2014-4435694,TEC-PH-10000270,196.11,5,0.4,-6.54,0.75,-3.3348630870429856
ES-2014-2603261,OFF-BI-10003320,11.4,2,0.0,4.74,0.75,41.578947368421055
ES-2014-4639645,OFF-LA-10004332,12.3,2,0.0,2.46,0.75,20.0
IT-2014-2122888,OFF-FA-10001892,9.705,1,0.5,-0.795,0.75,-8.191653786707882
IN-2013-66923,OFF-LA-10000784,16.416,2,0.1,7.296,0.75,44.44444444444445
IN-2012-44180,OFF-BI-10002446,11.718,1,0.1,1.158,0.75,9.882232462877623
IN-2011-33183,OFF-ST-10003606,10.8,1,0.0,2.7,0.75,25.0
IN-2012-30145,OFF-LA-10000668,11.979,2,0.45,1.059,0.75,8.840470823941898
IN-2013-71151,OFF-FA-10001026,97.2,8,0.1,0.0,0.75,0.0
IN-2011-74427,OFF-LA-10003807,15.12,2,0.1,1.98,0.75,13.095238095238097
US-2012-150630,OFF-BI-10000474,9.618,2,0.7,-7.0532,0.75,-73.33333333333334
CA-2014-124828,OFF-AR-10003514,9.552,3,0.2,1.5522,0.75,16.25
US-2011-112564,OFF-BI-10004876,2.502,3,0.7,-1.7514,0.75,-70.0
CA-2014-145310,OFF-EN-10002621,7.824,1,0.2,2.934,0.75,37.50000000000001
CA-2013-160500,OFF-BI-10003784,6.72,5,0.2,2.352,0.75,35.0
CA-2012-157322,OFF-PA-10000659,11.168,2,0.2,3.7692,0.75,33.75
CA-2012-167010,FUR-FU-10001037,7.584,1,0.2,2.37,0.75,31.250000000000007
CA-2014-130141,OFF-BI-10000831,3.168,4,0.7,-2.5344,0.75,-80.0
CA-2014-164364,OFF-LA-10004853,9.96,2,0.0,4.5816,0.75,46.0
CA-2011-152562,OFF-AR-10001919,5.64,3,0.0,1.6356,0.75,28.999999999999996
CA-2014-133046,TEC-AC-10000991,234.95,5,0.0,32.893,0.75,14.000000000000002
TO-2014-6580,OFF-AVE-10000418,13.68,1,0.0,4.77,0.75,34.868421052631575
IS-2014-8740,FUR-DEF-10002814,47.82,2,0.0,13.38,0.75,27.979924717691347
SF-2013-5940,OFF-STA-10003956,10.05,1,0.0,4.92,0.75,48.95522388059701
